Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Experimental;Final Harvest;Start Av Weight BioCat;End Av Weight BioCat;BATCH.START.DATE;AGE
Aveiro;AQUACRIA;P1B;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;24/6/2014;31/7/2014;257;281;282.81;-0.64;284.21;257;LE-5;ELITE;Skretting;73.2;0;0;2153;553.321;2144;602.464;0;0;0;49.143;56.02524;1.489530554;1.306553975;9;0;0;0.34;0.34;0.24;81.2;1.229;;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;188.27;7.189637329;2.932135805;605;200-300;200-300;;YES;200-300;200-300;1/4/2012;839
Aveiro;AQUACRIA;P1B;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;31/7/2014;26/8/2014;281;312;305.89;2;307.87;281;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;74.7;0;0;2144;602.464;2140;667.68;0;0;0;65.216;56.3778;1.145424436;1.324989624;4;0;0;0.45;0.46;0.4;95.3;1.728;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;192.27;7.342388959;2.789694755;428;200-300;300-400;;YES;200-300;300-400;1/4/2012;865
Aveiro;AQUACRIA;P1B;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;312;348;350.76;-0.79;347.23;312;EFICO Sigma 574 4,5mm;EFICO Sigma;Biomar;123.8;0;0;2140;667.68;2130;741.24;0;0;0;73.56;71.9199;1.68297988;1.721359457;11;0;0;0.52;0.52;0.32;71.7;1.728;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;202.27;7.724268033;2.679371439;716;300-400;300-400;;YES;300-400;300-400;1/4/2012;898
Aveiro;AQUACRIA;S12C;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;21/1/2015;28/1/2015;371.07;367.28;371.69;-1.19;367.89;371.07;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;0.99;0;0;1827;677.94489;974;357.73072;304.55384;0;0;-15.66033;-15.06619;-0.063217059;-0.065710043;0;0;0;0.02;0.6;-0.15;0.97;0;315-415;Feed Type 2015;;Unchecked;;0;0;18.66;0;0;1;2;1;307.53;13.38722526;2.653018647;38;300-400;300-400;;YES;300-400;300-400;1/4/2012;1017
Aveiro;AQUACRIA;N52B;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;15/4/2014;26/4/2014;260.85;254;260.85;-2.63;258.83;0;LE-5;ELITE;Skretting;0;0;0;2954;770.5509;4274;1085.596;0;0;333.98865;-18.94355;1.69987;0;0;29;0;0;0;0;-0.24;45;1.653;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;3;0;1;339.06;6.546242272;2.621609957;0;200-300;200-300;;YES;200-300;200-300;1/4/2012;745
Aveiro;AQUACRIA;S24D;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;19/2/2014;25/2/2014;242.6;241.5;242.6;-0.45;248.26;0;LE-3;ELITE;Skretting;0;0;0;859;208.3934;859;207.4485;0;0;0;-0.9449;4.86194;0;0;0;0;0;0;0;-0.08;9.4;1.122;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;52.47;5.127127753;2.391876749;0;200-300;200-300;;YES;200-300;200-300;1/4/2012;684
Aveiro;AQUACRIA;S64A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;20/3/2014;26/3/2014;356.76;340.3;356.76;-4.61;363.56;0;LE-5;ELITE;Skretting;0;0;0;5073;1809.84348;4924;1675.6372;3.56;144.18;0;13.53372;128.06596;0;0;4;0;0;0;0;-0.79;60.8;1.653;L ;Feed Type 2015;;Unchecked;;0;0;0;0;2;1;1;1;389.07;5.583195453;2.146349208;0;300-400;300-400;;YES;300-400;300-400;1/4/2012;715
Aveiro;AQUACRIA;S64A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;26/4/2014;27/5/2014;359;354;359;-1.39;368.1;0;LE-5;ELITE;Skretting;0;0;0;6178;2217.902;9268;3280.872;0;0;1100.19466;-37.22466;93.45414;0;0;44;0;0;0;0;-0.05;323.8;1.604;L ;Feed Type 2015;;Unchecked;;0;0;0;0;0;3;0;2;840.42;6.918574498;2.13000987;0;300-400;300-400;;YES;300-400;300-400;1/4/2012;776
Aveiro;AQUACRIA;S64A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;24/6/2014;31/7/2014;377;410;396.95;3.29;404.09;377;LE-5;ELITE;Skretting;315;0;0;9192;3465.384;9037;3705.17;0;0;0;239.786;186.37733;1.313671357;1.690119716;157;0;0;0.24;0.24;0.23;401.1;1.229;L ;Feed Type 2015;;Unchecked;;0;0;22.97;0;0;0;0;2;1071.42;8.820231656;2.089283308;605;300-400;400-600;;YES;300-400;400+;1/4/2012;839
Aveiro;AQUACRIA;S64A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;31/7/2014;26/8/2014;410;430;426.93;0.72;434.61;410;LE-5;ELITE;Skretting;290.6;0;0;9037;3705.17;8963;3854.09;0;0;0;148.92;190.23943;1.951383293;1.527548732;77;0;0;0.3;0.29;0.18;367.4;0.718;L ;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;1145.42;9.42942053;2.099782251;428;400-600;400-600;;YES;400+;400+;1/4/2012;865
Aveiro;AQUACRIA;S12D;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;2/1/2015;5/1/2015;737.45;738;738.38;-0.05;710.8;737.45;LE-5;ELITE;Skretting;2.5;0;0;898;662.2301;848;625.824;35.54;0;0;-0.8661;-23.9317;-2.886502713;-0.104463954;0;0;0;0.13;0.33;0.02;2.5;0.368;615-815;Feed Type 2015;;Unchecked;;0;0;18.17;0;0;1;1;1;385.98;13.34430435;1.851658244;55;>600;>600;;YES;400+;400+;1/4/2012;994
Aveiro;AQUACRIA;S63B;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;19/8/2014;26/8/2014;277.04;272;277.85;-2.11;268.54;277.04;LE-5;ELITE;Skretting;2.6;0;0;2460;681.5184;2090;568.48;96.5772;0;0;-16.4612;-23.6926;-0.157947173;-0.109738906;11;0;0;0.06;0.3;-0.26;5.3;0.718;215-315;Feed Type 2015;;Unchecked;;0;0;19.93;0;0;1;1;1;344.75;12.70925573;2.501154245;40;200-300;200-300;;YES;200-300;200-300;1/4/2012;865
Aveiro;AQUACRIA;J04;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;31/7/2014;31/7/2014;651;651;651;0;651;0;;;;0;0;0;106;69.006;106;69.006;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;XL;Feed Type 2015;;Unchecked;;0;0;20.38;0;0;1;0;1;17.07;9.487022731;1.359790993;0;>600;>600;;YES;400+;400+;1/4/2012;839
Aveiro;AQUACRIA;S63B;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;20/3/2014;26/3/2014;240.21;233.57;240.21;-2.76;246.99;0;LE-5;ELITE;Skretting;0;0;0;2094;502.99974;2091;488.39487;0;0;0;-14.60487;13.45635;0;0;3;0;0;0;0;-0.47;22.8;1.653;M ;Feed Type 2015;;Unchecked;;0;0;0;0;0;1;0;1;140.26;5.598709894;2.635141183;0;200-300;200-300;;YES;200-300;200-300;1/4/2012;715
Aveiro;AQUACRIA;S44A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;19/8/2014;26/8/2014;204.79;213;207.28;2.76;208.63;204.79;LE-5;ELITE;Skretting;24.7;0;0;8501;1740.91979;8479;1806.027;0;0;0;65.10721;28.05398;0.379374266;0.880445484;22;0;0;0.2;0.2;0.56;52.2;0.718;215-315;Feed Type 2015;;Unchecked;;0;0;19.93;0;0;1;0;1;1292.75;12.48149861;3.672600775;79;200-300;200-300;;YES;200-300;200-300;1/4/2012;865
Aveiro;AQUACRIA;S44A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;26/8/2014;29/9/2014;213;243;240.99;0.83;235.08;213;LE-3;ELITE;Skretting;292.8;0;0;8479;1806.027;8565;2081.295;0;0;58.373;216.895;149.0602;1.349961963;1.964307038;135;0;0;0.56;0.63;0.39;154.7;0.033;215-315;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;1;0;2;1455.34;13.64753145;3.433618003;695;200-300;200-300;;YES;200-300;200-300;1/4/2012;898
Aveiro;AQUACRIA;S44A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;29/9/2014;28/10/2014;243;260;265.47;-2.06;261.26;243;LE-3;ELITE;Skretting;249;0;0;8565;2081.295;8438;2193.88;0;0;0;112.585;123.21688;2.2116623;2.020827017;130;0;0;0.4;0.4;0.23;258.5;0.02;215-315;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;1582.34;14.83848099;3.373855416;602;200-300;200-300;;YES;200-300;200-300;1/4/2012;927
Aveiro;AQUACRIA;S34A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;19/3/2014;26/3/2014;173.32;171.02;173.32;-1.33;173.76;0;LE-5;ELITE;Skretting;0;0;0;3855;668.1486;5506;941.63612;0;0;274.1904;-0.70288;14.38356;0;0;0;0;0;0;0;-0.19;22.3;1.653;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;5;0;1;361.86;5.492438903;3.447193683;0;140-200;140-200;;YES;150-200;150-200;1/4/2012;715
Aveiro;AQUACRIA;S34A;SS1204L;Sole;;;Stolt Sea Farm;;2012;April;27/5/2014;24/6/2014;223;235;223;5.38;246.06;0;LE-5;ELITE;Skretting;0;0;0;8289;1848.447;8237;1935.695;0;0;0;87.248;178.34922;0;0;58;0;0;0;0;0.19;308.85;1.602;S ;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;645.74;6.776206986;3.03034084;0;200-300;200-300;;YES;200-300;200-300;1/4/2012;803
Aveiro;AQUACRIA;N25B;SE1304L;Sole;;;Safiestela;;2014;April;1/4/2014;26/4/2014;62.1;66;62.1;6.28;64.8;0;LE-2;ELITE;Skretting;0;0;0;4900;304.29;4885;322.41;0;0;0;18.12;12.258;0;0;15;0;0;0;0;0.24;54.3;1.683;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;15;0.306122449;2.996688742;0;SUB 140;SUB 140;;;50-100;50-100;31/3/2014;26
Aveiro;AQUACRIA;T06B;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;109;109.46;-0.42;106.42;96;LE-2;ELITE;Skretting;3.28;0;0;232;22.272;232;25.288;0;0;0;3.016;2.41744;1.087533156;1.356807201;0;0;0;0.69;0.7;0.63;2.78;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;2.27;0.968967431;1.24386252;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;T06B;SE1308L;Sole;;;Safiestela;;2014;July;5/1/2015;6/1/2015;109;102.61;109.66;-6.43;109;109;LE-3;ELITE;Skretting;0.16;0;0;232;25.288;232;23.80552;0;0;0;-1.48248;0;-0.107927257;0;0;0;0;0.65;0;-6.04;0.16;0.018;60-100;Feed Type 2015;;Unchecked;;0;0;18.58;0;0;0;0;2;2.27;0.968967431;1.361874677;19;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;179
Aveiro;AQUACRIA;T06B;SE1308L;Sole;;;Safiestela;;2014;July;6/1/2015;28/1/2015;102.61;124;115.97;6.92;115.57;102.61;LE-2;ELITE;Skretting;1.84;0;0;232;23.80552;126;15.624;0;0;0;-8.18152;-9.2437;-0.224897085;-0.199054491;0;0;0;0.43;0.44;0.86;1.68;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;0;0;2;2.27;0.968967431;3.105857066;418;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;201
Aveiro;AQUACRIA;T05A;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;109;109.76;-0.69;106.73;96;LE-2;ELITE;Skretting;3.34;0;0;232;22.272;231;25.179;0;0;0;2.907;2.38263;1.148950808;1.401812283;1;0;0;0.7;0.71;0.63;2.72;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;3.27;1.39582533;1.255367963;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;T05A;SE1308L;Sole;;;Safiestela;;2014;July;5/1/2015;6/1/2015;109;102.26;109.82;-6.88;109;109;LE-3;ELITE;Skretting;0.2;0;0;231;25.179;231;23.62206;0;0;0;-1.55694;0;-0.128457102;0;0;0;0;0.82;0;-6.38;0.2;0.018;60-100;Feed Type 2015;;Unchecked;;0;0;18.58;0;0;0;0;2;3.27;1.39582533;1.381939974;19;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;179
Aveiro;AQUACRIA;T05A;SE1308L;Sole;;;Safiestela;;2014;July;6/1/2015;28/1/2015;102.26;121;112.81;7.26;112.3;102.26;LE-2;ELITE;Skretting;2.56;0;0;231;23.62206;231;27.951;0;0;0;4.32894;2.31924;0.591368788;1.103809869;0;0;0;0.45;0.47;0.76;2.34;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;0;0;2;3.27;1.39582533;1.208841232;418;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;201
Aveiro;AQUACRIA;T06A;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;109;109.3;-0.27;106.26;96;LE-2;ELITE;Skretting;3.24;0;0;232;22.272;232;25.288;0;0;0;3.016;2.38032;1.074270557;1.361161525;0;0;0;0.68;0.69;0.63;2.74;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;2.27;0.968967431;1.241524433;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;T06A;SE1308L;Sole;;;Safiestela;;2014;July;5/1/2015;6/1/2015;109;99.93;109.66;-8.87;109;109;LE-3;ELITE;Skretting;0.16;0;0;232;25.288;232;23.18376;0;0;0;-2.10424;0;-0.076036954;0;0;0;0;0.66;0;-8.69;0.16;0.018;60-100;Feed Type 2015;;Unchecked;;0;0;18.58;0;0;0;0;2;2.27;0.968967431;1.415645145;19;SUB 140;SUB 140;;;100-150;50-100;7/7/2014;179
Aveiro;AQUACRIA;T06A;SE1308L;Sole;;;Safiestela;;2014;July;6/1/2015;28/1/2015;99.93;122;113.25;7.73;113.28;99.93;LE-2;ELITE;Skretting;2.53;0;0;232;23.18376;179;21.838;0;0;0;-1.34576;-2.90664;-1.879978599;-0.87042083;0;0;0;0.51;0.53;0.91;2.41;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;0;0;2;2.27;0.968967431;1.740371943;399;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;201
Aveiro;AQUACRIA;T04A;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;109;109.43;-0.39;106.4;96;LE-2;ELITE;Skretting;3.26;0;0;232;22.272;231;25.179;0;0;0;2.907;2.3064;1.121431029;1.413458203;1;0;0;0.69;0.7;0.63;2.57;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;3.27;1.39582533;1.250661804;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;T04A;SE1308L;Sole;;;Safiestela;;2014;July;5/1/2015;6/1/2015;109;105.57;109.74;-3.8;109;109;LE-3;ELITE;Skretting;0.18;0;0;231;25.179;230;24.2811;0;0;0;-0.8979;-0.109;-0.200467758;-1.651376147;1;0;0;0.73;0.72;-3.2;0.18;0.018;60-100;Feed Type 2015;;Unchecked;;0;0;18.58;0;0;0;0;2;4.27;1.822683229;1.32040668;19;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;179
Aveiro;AQUACRIA;T04A;SE1308L;Sole;;;Safiestela;;2014;July;6/1/2015;28/1/2015;105.57;120;110.54;8.56;110.4;105.57;LE-2;ELITE;Skretting;1.2;0;0;230;24.2811;230;27.6;0;0;0;3.3189;1.1109;0.361565579;1.080205239;1;0;0;0.21;0.22;0.58;1.1;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;0;0;2;4.27;1.822683229;1.15653965;418;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;201
Aveiro;AQUACRIA;T05B;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;109;109.46;-0.42;106.42;96;LE-2;ELITE;Skretting;3.28;0;0;232;22.272;232;25.288;0;0;0;3.016;2.41744;1.087533156;1.356807201;0;0;0;0.69;0.7;0.63;2.78;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;2.27;0.968967431;1.24386252;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;T05B;SE1308L;Sole;;;Safiestela;;2014;July;5/1/2015;6/1/2015;109;102.6;109.66;-6.44;109;109;LE-3;ELITE;Skretting;0.16;0;0;232;25.288;232;23.8032;0;0;0;-1.4848;0;-0.107758621;0;0;0;0;0.65;0;-6.05;0.16;0.018;60-100;Feed Type 2015;;Unchecked;;0;0;18.58;0;0;0;0;2;2.27;0.968967431;1.362076911;19;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;179
Aveiro;AQUACRIA;T05B;SE1308L;Sole;;;Safiestela;;2014;July;6/1/2015;28/1/2015;102.6;129;109.78;17.51;109.61;102.6;LE-2;ELITE;Skretting;1.29;0;0;232;23.8032;167;21.543;0;0;0;-2.2602;-5.49833;-0.570745952;-0.234616693;0;0;0;0.26;0.28;1.04;1.18;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;0;0;2;2.27;0.968967431;1.688991993;418;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;201
Aveiro;AQUACRIA;S31A;SE1308L;Sole;;15.71;Safiestela;;2014;July;30/10/2014;1/12/2014;42.35;55;55.05;-0.09;47.41;42.35;LE-2;ELITE;Skretting;348.7;0;0;17780;752.983;25141;1382.755;0;0;330.83232;298.93968;108.11949;1.166456056;3.22513545;285;0;0;2.22;4.63;0.82;229.4;0;0-60;Feed Type 2015;;Unchecked;;0;0;19.92;0;0;3;0;1;433.74;1.691143157;2.570988344;571;SUB 140;SUB 140;;;0-50;50-100;7/7/2014;144
Aveiro;AQUACRIA;S31A;SE1308L;Sole;15.71;19.93;Safiestela;;2014;July;1/12/2014;5/1/2015;55;70;72.91;-3.99;65.59;55;LE-2;ELITE;Skretting;471.5;0;0;25141;1382.755;25053;1753.71;0;0;0;370.955;260.47127;1.271043658;1.810180447;88;0;0;0.86;0.89;0.69;299.4;0;0-60;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;521.74;2.03425331;2.082423993;686;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;178
Aveiro;AQUACRIA;S31A;SE1308L;Sole;19.93;24.72;Safiestela;;2014;July;5/1/2015;28/1/2015;70;87;78.48;10.86;78.16;70;LE-2;ELITE;Skretting;219.8;0;0;25053;1753.71;25009;2175.783;0;0;0;422.073;200.99344;0.520762996;1.093568029;44;0;0;0.49;0.52;0.95;197.4;0;0-60;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;565.74;2.205808387;1.61993089;456;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;201
Aveiro;AQUACRIA;N63A;SE1308L;Sole;;32.37;Safiestela;;2014;July;29/10/2014;1/12/2014;135.95;158;156.11;1.21;144.07;135.95;LE-2;ELITE;Skretting;396.8;0;0;6888;936.4236;18031;2848.898;0;0;1539.05472;373.41968;122.24785;1.062611376;3.245864856;37;0;0;3.58;10.04;0.46;429.7;0;100-200;Feed Type 2015;;Unchecked;;0;0;19.95;0;0;3;0;1;130.79;0.720138268;0.678801872;611;SUB 140;140-200;;;100-150;150-200;7/7/2014;144
Aveiro;AQUACRIA;N63A;SE1308L;Sole;32.37;38.06;Safiestela;;2014;July;1/12/2014;5/1/2015;158;186;181.21;2.64;172.03;158;LE-2;ELITE;Skretting;474.5;0;0;18031;2848.898;18005;3348.93;0;0;0;500.032;248.50215;0.948939268;1.90944022;26;0;0;0.44;0.46;0.47;274.3;0;100-200;Feed Type 2015;;Unchecked;;0;0;18.72;0;0;0;0;2;156.79;0.863295964;0.72656105;686;140-200;140-200;;;150-200;150-200;7/7/2014;178
Aveiro;AQUACRIA;N63A;SE1308L;Sole;38.06;42.49;Safiestela;;2014;July;5/1/2015;28/1/2015;186;208;201.92;3.01;201.26;186;LE-2;ELITE;Skretting;335;0;0;18005;3348.93;17975;3738.8;0;0;0;389.87;268.7185;0.859260779;1.246657748;30;0;0;0.41;0.42;0.49;295;0;100-200;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;186.79;1.02847792;0.739437005;456;140-200;200-300;;;150-200;200-300;7/7/2014;201
Aveiro;AQUACRIA;N63A;SE1308L;Sole;;;Safiestela;;2014;July;7/7/2014;31/7/2014;30.51;34;34.89;-2.55;29.56;30.51;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;236.1;0;0;23485;716.52735;46422;1578.348;0;0;461.82132;399.99933;193.88565;0.590250989;1.217728078;85;0;0;1.94;3.3;0.45;227.1;0.016;;Feed Type 2015;;Unchecked;;0;0;23.26;0;0;1;0;1;85;0.182768185;0.590238195;439;SUB 140;SUB 140;;;0-50;0-50;7/7/2014;23
Aveiro;AQUACRIA;N63A;SE1308L;Sole;;;Safiestela;;2014;July;31/7/2014;26/8/2014;34;42;40.42;3.91;41.62;34;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;339.2;0;0;46422;1578.348;46375;1947.75;0;0;0;369.402;351.7795;0.918240832;0.964240384;48;0;0;0.74;0.75;0.81;436.9;0.001;;Feed Type 2015;;Unchecked;;0;0;20.34;0;0;0;0;2;132;0.283828241;0.856890345;428;SUB 140;SUB 140;;;0-50;0-50;7/7/2014;49
Aveiro;AQUACRIA;N63A;SE1308L;Sole;;;Safiestela;;2014;July;26/8/2014;29/9/2014;42;59;58.43;0.98;56.03;42;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;825.24;0;0;46375;1947.75;46320;2732.88;0;0;0;785.13;647.5596;1.051087081;1.274384628;56;0;0;1.05;1.08;1;632.04;0;;Feed Type 2015;;Unchecked;;0;0;20.48;0;0;0;0;2;187;0.402090008;0.943777581;696;SUB 140;SUB 140;;;0-50;50-100;7/7/2014;82
Aveiro;AQUACRIA;N63A;SE1308L;Sole;;;Safiestela;;2014;July;29/9/2014;28/10/2014;59;75;76.51;-1.97;73.08;59;GEMMA DIAMOND 1.8;GEMMA DIAMOND;Skretting;847.03;0;0;46320;2732.88;46231;3467.325;0;0;0;734.445;645.68148;1.153292622;1.311838772;92;0;0;0.95;0.96;0.83;533.83;0;;Feed Type 2015;;Unchecked;;0;0;20.85;0;0;0;0;2;276;0.593459049;1.010609506;602;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;111
Aveiro;AQUACRIA;T01B;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;110;110.7;-0.63;107.39;96;LE-2;ELITE;Skretting;3.58;0;0;232;22.272;232;25.52;0;0;0;3.248;2.64248;1.102216749;1.354787926;0;0;0;0.75;0.76;0.68;2.65;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;2.27;0.968967431;1.244521338;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;T01B;SE1308L;Sole;;;Safiestela;;2014;July;5/1/2015;6/1/2015;110;103.53;110.99;-6.72;110;110;LE-3;ELITE;Skretting;0.24;0;0;232;25.52;232;24.01896;0;0;0;-1.50104;0;-0.159889144;0;0;0;0;0.97;0;-6.06;0.24;0.018;60-100;Feed Type 2015;;Unchecked;;0;0;18.58;0;0;0;0;2;2.27;0.968967431;1.362463192;19;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;179
Aveiro;AQUACRIA;T01B;SE1308L;Sole;;;Safiestela;;2014;July;6/1/2015;28/1/2015;103.53;126;118.11;6.68;117.61;103.53;LE-2;ELITE;Skretting;2.71;0;0;232;24.01896;173;21.798;0;0;0;-2.22096;-3.67243;-1.22019307;-0.737931016;0;0;0;0.54;0.56;0.89;2.47;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.68;0;0;0;0;2;2.27;0.968967431;1.783668674;418;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;201
Aveiro;AQUACRIA;N62A;SE1308L;Sole;;25.44;Safiestela;;2014;July;29/10/2014;1/12/2014;77;90;93.42;-3.66;83.48;77;LE-2;ELITE;Skretting;410.4;0;0;10580;814.66;24871;2238.39;0;0;1123.1962;300.5338;138.37488;1.365570195;2.965856231;88;0;0;4.18;8.41;0.47;443.1;0;60-100;Feed Type 2015;;Unchecked;;0;0;19.95;0;0;3;0;1;227.46;0.906270743;1.267535482;611;SUB 140;SUB 140;;;50-100;50-100;7/7/2014;144
Aveiro;AQUACRIA;N62A;SE1308L;Sole;25.44;26.81;Safiestela;;2014;July;1/12/2014;5/1/2015;90;107;108.2;-1.11;100.64;90;LE-2;ELITE;Skretting;443.2;0;0;24871;2238.39;22050;2359.35;0;267.26;0;388.22;247.982;1.141620731;1.787226492;37;0;0;0.17;-0.04;0.49;265.6;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.72;0;1;0;0;2;237.19;1.064243631;1.225706043;686;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
Aveiro;AQUACRIA;N62A;SE1308L;Sole;26.81;30.82;Safiestela;;2014;July;5/1/2015;28/1/2015;107;120;122.72;-2.22;122.14;107;LE-2;ELITE;Skretting;373.3;0;0;22050;2359.35;22605;2712.6;0;0;0;353.25;401.6247;1.056758669;0.929474706;12;0;0;0.64;0.64;0.5;332.1;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.67;0;0;0;0;2;249.19;1.118086219;1.187813164;456;SUB 140;SUB 140;;;100-150;100-150;7/7/2014;201
Aveiro;AQUACRIA;T03A;SE1308L;Sole;;;Safiestela;;2014;July;16/12/2014;5/1/2015;96;110;111.44;-1.29;107.98;96;LE-2;ELITE;Skretting;3.76;0;0;232;22.272;232;25.52;0;0;0;3.248;2.77936;1.157635468;1.352829428;0;0;0;0.79;0.8;0.68;2.69;0;60-100;Feed Type 2015;;Unchecked;;0;0;18.69;0;0;1;0;1;2.27;0.968967431;1.254901961;325;SUB 140;SUB 140;;;50-100;100-150;7/7/2014;178
