Region;Site;Unit;Batch;Species;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Given Biomass;Taken Biomass;Biomass Produced;Biomass Produced Before Sampl.;FCR Period;FCR Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Thermal Age;Experimental;Final Harvest
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;15/3/2013;18/4/2013;88.2;101.77;88.2;15.39;88.2;0;OF;Old feeding registrations;Old feedings;0;0;0;119648;10552.95;119515;12163.04;0;0;0;1610.09;-11.73;0;0;195;0;0;0;0;0.42;4881.1;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3580;2.91;1.69;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;15/3/2013;18/4/2013;19.1;20.49;19.1;7.28;19.1;0;OF;Old feeding registrations;Old feedings;0;0;0;90848;1735.2;90730;1859.06;0;0;0;123.86;-2.25;0;0;300;0;0;0;0;0.21;2056;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1270;1.38;2.13;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;1/4/2013;18/4/2013;22;25.89;22;17.68;22;0;OF;Old feeding registrations;Old feedings;0;0;0;76700;1687.4;76565;1982.27;0;0;0;294.87;-2.97;0;0;135;0;0;0;0;0.96;232.3;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;135;0.18;0.79;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;18/4/2013;17/5/2013;126.71;133.85;126.71;5.63;126.71;0;OF;Old feeding registrations;Old feedings;0;0;0;27143;3439.29;26883;3598.29;0;0;0;159;-32.94;0;0;268;0;0;0;0;0.19;3100.2;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1097;3.69;2.86;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;18/4/2013;17/5/2013;196.32;197.75;196.32;0.73;196.32;0;OF;Old feeding registrations;Old feedings;0;0;0;40635;7977.46;40625;8033.59;0;0;0;56.13;-1.96;0;0;40;0;0;0;0;0.03;4714.98;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;575;1.4;1.91;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;18/4/2013;17/5/2013;192.99;192.5;192.99;-0.25;192.99;0;OF;Old feeding registrations;Old feedings;0;0;0;20553;3966.52;20540;3953.95;0;0;0;-12.57;-2.51;0;0;28;0;0;0;0;-0.01;5160;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;130;0.61;3.79;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;18/4/2013;17/5/2013;102.47;108.36;102.47;5.75;102.47;0;OF;Old feeding registrations;Old feedings;0;0;0;42685;4373.93;42658;4622.42;0;0;0;248.49;-2.77;0;0;46;0;0;0;0;0.19;1654.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;2942;6.45;1.95;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;18/4/2013;17/5/2013;101.77;112.46;101.77;10.5;101.77;0;OF;Old feeding registrations;Old feedings;0;0;0;119515;12163.04;119416;13429.52;0;0;0;1266.48;-10.08;0;0;232;0;0;0;0;0.34;5175.3;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3679;2.99;1.71;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;18/4/2013;17/5/2013;20.49;24.96;20.49;21.82;20.49;0;OF;Old feeding registrations;Old feedings;0;0;0;90730;1859.06;90516;2259.28;0;0;0;400.22;-4.38;0;0;332;0;0;0;0;0.68;2711;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1484;1.61;2.28;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;18/4/2013;17/5/2013;25.89;33.27;25.89;28.51;25.89;0;OF;Old feeding registrations;Old feedings;0;0;0;76565;1982.27;76555;2546.98;0;0;0;564.72;-0.26;0;0;145;0;0;0;0;0.86;1375.3;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;145;0.19;1.6;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;17/5/2013;14/6/2013;133.85;139.89;133.85;4.51;308.08;0;OF;Old feeding registrations;Old feedings;0;0;0;26883;3598.29;25897;3622.73;301;0;0;325.44;4681.05;0;0;266;0;0;0;0;0.16;3734.4;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;1103;3.71;3.27;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;17/5/2013;14/6/2013;197.75;192.29;197.75;-2.76;274.76;0;OF;Old feeding registrations;Old feedings;0;0;0;40625;8033.59;37969;7301.06;792.42;0;0;59.89;3191.19;0;0;19;0;0;0;0;-0.1;5672.6;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;11;2;584;1.42;2.38;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;17/5/2013;14/6/2013;192.5;189.54;192.5;-1.54;274.76;0;OF;Old feeding registrations;Old feedings;0;0;0;20540;3953.95;18602;3525.82;531.11;0;0;102.98;1688.25;0;0;18;0;0;0;0;-0.06;4096.8;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;135;0.64;3.95;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;17/5/2013;14/6/2013;108.36;110.35;108.36;1.84;307.31;0;OF;Old feeding registrations;Old feedings;0;0;0;42658;4622.42;42383;4676.96;81.13;0;0;135.67;8483.43;0;0;38;0;0;0;0;0.06;1762.5;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;2953;6.48;2.1;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;17/5/2013;14/6/2013;112.46;126.34;112.46;12.34;112.46;0;OF;Old feeding registrations;Old feedings;0;0;0;119416;13429.52;119354;15079.18;0;0;0;1649.66;-6.97;0;0;161;0;0;0;0;0.42;5376.8;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3741;3.04;1.72;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;17/5/2013;14/6/2013;24.96;29.41;24.96;17.83;24.96;0;OF;Old feeding registrations;Old feedings;0;0;0;90516;2259.28;90448;2660.08;0;0;0;400.8;-1.7;0;0;282;0;0;0;0;0.59;3562;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1552;1.69;2.91;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;17/5/2013;14/6/2013;33.27;47.07;33.27;41.48;33.27;0;OF;Old feeding registrations;Old feedings;0;0;0;76555;2546.98;76527;3602.13;0;0;0;1055.14;-0.93;0;0;38;0;0;0;0;1.24;2633.5;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;173;0.23;1.5;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;14/6/2013;17/7/2013;139.89;147.89;139.89;5.72;307.6;0;OF;Old feeding registrations;Old feedings;0;0;0;25897;3622.73;25441;3762.47;131.69;0;0;271.43;4334.61;0;0;23;0;0;0;0;0.17;4678.1;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;1120;3.77;3.57;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;14/6/2013;17/7/2013;192.29;191.97;192.29;-0.17;308.88;0;OF;Old feeding registrations;Old feedings;0;0;0;37969;7301.06;34756;6672.11;973.32;0;0;344.37;4407.7;0;0;43;0;0;0;0;-0.01;6789;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;10;2;618;1.5;2.64;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;14/6/2013;17/7/2013;189.54;195.14;189.54;2.95;301;0;OF;Old feeding registrations;Old feedings;0;0;0;18602;3525.82;17597;3433.88;295.1;0;0;203.16;2065.98;0;0;28;0;0;0;0;0.09;5271.6;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;4;2;158;0.75;4.63;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;14/6/2013;17/7/2013;110.35;118.14;110.35;7.06;110.35;0;OF;Old feeding registrations;Old feedings;0;0;0;42383;4676.96;42336;5001.58;0;0;0;324.61;-5.19;0;0;58;0;0;0;0;0.21;2404.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3000;6.58;2.25;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;14/6/2013;17/7/2013;126.34;148.89;126.34;17.85;126.34;0;OF;Old feeding registrations;Old feedings;0;0;0;119354;15079.18;119131;17737.41;0;0;0;2658.23;-28.17;0;0;285;0;0;0;0;0.5;7133;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3964;3.22;1.7;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;14/6/2013;17/7/2013;29.41;39.97;29.41;35.91;29.41;0;OF;Old feeding registrations;Old feedings;0;0;0;90448;2660.08;90329;3610.45;0;0;0;950.37;-3.5;0;0;187;0;0;0;0;0.93;4886.6;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1671;1.82;2.82;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;14/6/2013;17/7/2013;47.07;67;47.07;42.34;47.07;0;OF;Old feeding registrations;Old feedings;0;0;0;76527;3602.13;76450;5122.15;0;0;0;1520.02;-3.62;0;0;105;0;0;0;0;1.07;4308.4;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;250;0.33;1.65;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;17/7/2013;16/8/2013;147.89;141.64;147.89;-4.23;262.28;0;OF;Old feeding registrations;Old feedings;0;0;0;25441;3762.47;23827;3374.86;346.63;0;0;-40.98;2833.5;0;0;40;0;0;0;0;-0.14;5533;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;1143;3.84;4.43;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;17/7/2013;16/8/2013;191.97;173.65;191.97;-9.54;271.54;0;OF;Old feeding registrations;Old feedings;0;0;0;34756;6672.11;29754;5166.78;1331.08;0;0;-174.25;2738.37;0;0;89;0;0;0;0;-0.33;7735.13;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;12;2;673;1.63;3.28;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;17/7/2013;16/8/2013;195.14;199.56;195.14;2.27;300;0;OF;Old feeding registrations;Old feedings;0;0;0;17597;3433.88;17495;3491.3;16.5;0;0;73.92;1831.12;0;0;70;0;0;0;0;0.07;5795.4;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;205;0.97;4.93;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;17/7/2013;16/8/2013;118.14;142.92;118.14;20.98;118.14;0;OF;Old feeding registrations;Old feedings;0;0;0;42336;5001.58;42237;6036.51;0;0;0;1034.94;-11.7;0;0;146;0;0;0;0;0.63;2764.1;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3099;6.8;2.09;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;17/7/2013;16/8/2013;148.89;156.29;148.89;4.97;148.89;0;OF;Old feeding registrations;Old feedings;0;0;0;119131;17737.41;118717;18554.28;0;0;0;816.87;-61.64;0;0;637;0;0;0;0;0.16;8306.23;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;4378;3.56;1.85;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;17/7/2013;16/8/2013;39.97;50.03;39.97;25.17;39.97;0;OF;Old feeding registrations;Old feedings;0;0;0;90329;3610.45;90003;4502.85;0;0;0;892.4;-13.03;0;0;445;0;0;0;0;0.75;6361.14;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1997;2.17;3.14;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;17/7/2013;16/8/2013;67;77.57;67;15.78;67;0;OF;Old feeding registrations;Old feedings;0;0;0;76450;5122.15;76347;5922.24;0;0;0;800.09;-6.9;0;0;180;0;0;0;0;0.49;5982.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;353;0.46;2.09;0;;
Aveiro;AQUACRIA;S13B;SE1205L;Sole;Safiestela;;2013;August;6/8/2013;16/8/2013;47.97;51.84;47.97;8.07;47.97;0;OF;Old feeding registrations;Old feedings;0;0;0;12446;597.03;12244;634.73;0;0;0;37.69;-9.69;0;0;202;0;0;0;0;0.78;62;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;202;1.62;1.64;0;;
Aveiro;AQUACRIA;S13C;SE1207L;Sole;Safiestela;;2013;August;6/8/2013;16/8/2013;14.31;16.41;14.31;14.68;14.31;0;OF;Old feeding registrations;Old feedings;0;0;0;81630;1168.13;80861;1326.93;0;0;0;158.8;-11;0;0;769;0;0;0;0;1.37;187.6;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;769;0.94;1.18;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;16/8/2013;20/9/2013;141.64;147.22;141.64;3.94;247.63;0;OF;Old feeding registrations;Old feedings;0;0;0;23827;3374.86;19683;2897.73;1019.74;0;0;542.62;2518.99;0;0;49;0;0;0;0;0.11;6574.1;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;1169;3.93;4.6;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;16/8/2013;20/9/2013;173.65;206.8;173.65;19.09;251.18;0;OF;Old feeding registrations;Old feedings;0;0;0;29754;5166.78;24081;4979.95;1419.17;0;0;1232.34;2301.05;0;0;78;0;0;0;0;0.5;8745.03;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;696;1.69;3.27;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;16/8/2013;20/9/2013;199.56;182.8;199.56;-8.4;199.56;0;OF;Old feeding registrations;Old feedings;0;0;0;17495;3491.3;17441;3188.21;0;0;0;-303.09;-10.78;0;0;101;0;0;0;0;-0.25;4791.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;259;1.22;5.96;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;16/8/2013;20/9/2013;142.92;155.96;142.92;9.12;142.92;0;OF;Old feeding registrations;Old feedings;0;0;0;42237;6036.51;42123;6569.5;0;0;0;532.99;-16.29;0;0;213;0;0;0;0;0.25;3125.4;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;3213;7.05;2.19;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;16/8/2013;20/9/2013;156.29;174.28;156.29;11.51;156.29;0;OF;Old feeding registrations;Old feedings;0;0;0;118717;18554.28;117922;20551.45;0;0;0;1997.17;-124.25;0;0;1209;0;0;0;0;0.31;9362.43;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;5173;4.2;1.93;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;16/8/2013;20/9/2013;50.03;67.73;50.03;35.38;50.03;0;OF;Old feeding registrations;Old feedings;0;0;0;90003;4502.85;89927;6090.76;0;0;0;1587.91;-3.8;0;0;402;0;0;0;0;0.87;8443.74;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;2073;2.25;3.07;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;16/8/2013;20/9/2013;77.57;96.55;77.57;24.47;77.57;0;OF;Old feeding registrations;Old feedings;0;0;0;76347;5922.24;76139;7351.22;0;0;0;1428.98;-16.13;0;0;311;0;0;0;0;0.63;7956.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;561;0.73;2.41;0;;
Aveiro;AQUACRIA;S13B;SE1205L;Sole;Safiestela;;2013;August;16/8/2013;20/9/2013;51.84;68.87;51.84;32.85;51.84;0;OF;Old feeding registrations;Old feedings;0;0;0;12244;634.73;12104;833.6;0;0;0;198.87;-7.26;0;0;342;0;0;0;0;0.81;247.9;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;342;2.75;1.05;0;;
Aveiro;AQUACRIA;S13C;SE1207L;Sole;Safiestela;;2013;August;16/8/2013;20/9/2013;16.41;24.23;16.41;47.65;16.41;0;OF;Old feeding registrations;Old feedings;0;0;0;80861;1326.93;80030;1939.13;0;0;0;612.2;-13.64;0;0;1600;0;0;0;0;1.11;835.4;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1600;1.96;1.08;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;20/9/2013;22/10/2013;147.22;140.68;147.22;-4.44;147.22;0;OF;Old feeding registrations;Old feedings;0;0;0;19683;2897.73;19676;2768.02;0;0;0;-129.71;-1.03;0;0;33;0;0;0;0;-0.14;7509.8;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1176;3.96;5.69;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;20/9/2013;22/10/2013;206.8;164.78;206.8;-20.32;442.85;0;OF;Old feeding registrations;Old feedings;0;0;0;24081;4979.95;23854;3930.66;117.3;0;0;-931.99;5701.09;0;0;37;0;0;0;0;-0.71;9433;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;710;1.72;4.32;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;20/9/2013;22/10/2013;182.8;162;182.8;-11.38;240.75;0;OF;Old feeding registrations;Old feedings;0;0;0;17441;3188.21;10379;1681.4;1698.01;0;0;191.19;1008.54;0;0;63;0;0;0;0;-0.38;5128.3;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;268;1.26;6.21;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;20/9/2013;22/10/2013;155.96;129.18;155.96;-17.17;267.27;0;OF;Old feeding registrations;Old feedings;0;0;0;42123;6569.5;39138;5055.85;712.09;0;0;-801.57;4603;0;0;219;0;0;0;0;-0.59;3683.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;3318;7.28;2.83;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;20/9/2013;22/10/2013;174.28;183.17;174.28;5.1;280.38;0;OF;Old feeding registrations;Old feedings;0;0;0;117922;20551.45;117123;21453.42;163.35;0;0;1065.32;12450.85;0;0;1001;0;0;0;0;0.16;11250;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;3;2;5379;4.37;2.11;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;20/9/2013;22/10/2013;67.73;75.34;67.73;11.24;67.73;0;OF;Old feeding registrations;Old feedings;0;0;0;89927;6090.76;89877;6771.33;0;0;0;680.58;-3.39;0;0;126;0;0;0;0;0.33;11071.84;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;2123;2.31;3.75;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;20/9/2013;22/10/2013;96.55;105.7;96.55;9.48;96.55;0;OF;Old feeding registrations;Old feedings;0;0;0;76139;7351.22;75618;7992.82;0;0;0;641.6;-50.3;0;0;729;0;0;0;0;0.28;10432.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1082;1.41;3.06;0;;
Aveiro;AQUACRIA;S13B;SE1205L;Sole;Safiestela;;2013;August;20/9/2013;22/10/2013;68.87;71.62;68.87;3.99;68.87;0;OF;Old feeding registrations;Old feedings;0;0;0;12104;833.6;12098;866.46;0;0;0;32.86;-0.41;0;0;146;0;0;0;0;0.12;605.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;348;2.8;2.48;0;;
Aveiro;AQUACRIA;S13C;SE1207L;Sole;Safiestela;;2013;August;20/9/2013;22/10/2013;24.23;28.63;24.23;18.16;24.23;0;OF;Old feeding registrations;Old feedings;0;0;0;80030;1939.13;79943;2288.77;0;0;0;349.64;-2.11;0;0;918;0;0;0;0;0.52;1934.5;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1687;2.07;1.89;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;22/10/2013;25/11/2013;140.68;157.1;140.68;11.67;77.16;0;OF;Old feeding registrations;Old feedings;0;0;0;19676;2768.02;16534;2597.49;241.67;0;0;71.14;-1250.59;0;0;17;0;0;0;0;0.32;8218.55;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;1;2;1186;3.99;6.45;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;22/10/2013;25/11/2013;164.78;155.88;164.78;-5.4;559.74;0;OF;Old feeding registrations;Old feedings;0;0;0;23854;3930.66;23769;3705.11;157.3;0;0;-68.25;9531.1;0;0;22;0;0;0;0;-0.16;10059.93;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;718;1.74;4.93;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;22/10/2013;25/11/2013;162;162.96;162;0.59;162;0;OF;Old feeding registrations;Old feedings;0;0;0;10379;1681.4;10365;1689.08;0;0;0;7.68;-2.27;0;0;23;0;0;0;0;0.02;5400.8;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;282;1.33;6.9;0;;YES
Aveiro;AQUACRIA;S12A;SS1112L;Sole;Stolt Sea Farm;;2011;December;22/10/2013;25/11/2013;129.18;129.95;129.18;0.6;313;0;OF;Old feeding registrations;Old feedings;0;0;0;39138;5055.85;38692;5028.03;105.65;0;0;77.83;7160.4;0;0;206;0;0;0;0;0.02;3412;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;3419;7.5;3.05;0;;YES
Aveiro;AQUACRIA;S12B;SS1204L;Sole;Stolt Sea Farm;;2012;April;22/10/2013;25/11/2013;183.17;199.56;183.17;8.95;77.15;0;OF;Old feeding registrations;Old feedings;0;0;0;117123;21453.42;108306;21613.55;946.98;0;0;1107.1;-12150.64;0;0;368;0;0;0;0;0.25;11099.15;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;5541;4.5;2.24;0;;
Aveiro;AQUACRIA;S12C;SE1211L;Sole;Safiestela;;2012;April;22/10/2013;25/11/2013;75.34;90.11;75.34;19.6;75.34;0;OF;Old feeding registrations;Old feedings;0;0;0;89877;6771.33;89793;8091.25;0;0;0;1319.91;-6.33;0;0;134;0;0;0;0;0.53;12894;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;2207;2.4;3.94;0;;
Aveiro;AQUACRIA;S13A;CM1304L;Sole;Cupimar;;2013;April;22/10/2013;25/11/2013;105.7;122.86;105.7;16.23;105.7;0;OF;Old feeding registrations;Old feedings;0;0;0;75618;7992.82;75220;9241.53;0;0;0;1248.71;-42.07;0;0;919;0;0;0;0;0.44;12859.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1480;1.93;3.51;0;;
Aveiro;AQUACRIA;S13B;SE1205L;Sole;Safiestela;;2013;August;22/10/2013;25/11/2013;71.62;88.25;71.62;23.22;71.62;0;OF;Old feeding registrations;Old feedings;0;0;0;12098;866.46;12090;1066.94;0;0;0;200.48;-0.57;0;0;14;0;0;0;0;0.61;896.7;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;356;2.86;2.44;0;;
Aveiro;AQUACRIA;S13C;SE1207L;Sole;Safiestela;;2013;August;22/10/2013;25/11/2013;28.63;32.37;28.63;13.06;28.63;0;OF;Old feeding registrations;Old feedings;0;0;0;79943;2288.77;79888;2585.97;0;0;0;297.21;-1.57;0;0;142;0;0;0;0;0.36;2597.2;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;1742;2.13;2.42;0;;
Aveiro;AQUACRIA;S14A;SE1210L;Sole;Safiestela;;2013;November;13/11/2013;25/11/2013;25.79;33.68;25.79;30.59;25.79;0;OF;Old feeding registrations;Old feedings;0;0;0;150867;3890.86;150209;5059.04;0;0;0;1168.18;-16.97;0;0;658;0;0;0;0;2.22;178.8;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;1;658;0.44;0.15;0;;
Aveiro;AQUACRIA;S11A;SS1106L;Sole;Stolt Sea Farm;;2011;June;25/11/2013;26/12/2013;157.1;160.4;157.1;2.1;280.37;0;OF;Old feeding registrations;Old feedings;0;0;0;16534;2597.49;16288;2612.6;52.08;0;0;67.18;2021.25;0;0;36;0;0;0;0;0.07;8717.95;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;1212;4.08;7.39;0;;YES
Aveiro;AQUACRIA;S11B;SS1108L;Sole;Stolt Sea Farm;;2011;August;25/11/2013;26/12/2013;155.88;159.43;155.88;2.28;280.37;0;OF;Old feeding registrations;Old feedings;0;0;0;23769;3705.11;23276;3710.89;206.63;0;0;212.41;3027.41;0;0;64;0;0;0;0;0.07;10550.33;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;2;2;774;1.88;5.51;0;;YES
Aveiro;AQUACRIA;S11C;SS1109L;Sole;Stolt Sea Farm;;2011;September;25/11/2013;26/12/2013;162.96;169.35;162.96;3.92;162.96;0;OF;Old feeding registrations;Old feedings;0;0;0;10365;1689.08;10330;1749.39;0;0;0;60.31;-5.7;0;0;49;0;0;0;0;0.12;5612.3;1.6;;Feed Type 2015;;Unchecked;;0;0;0;0;0;0;0;2;317;1.5;7.39;0;;YES
